Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Transecto;Genero;Especie;GeneroEspecie;Abundancia
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:22;12:30;5.6;ND;ND;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;7;ND;ND;ND;4;Tripneustes;esculentus;Tripneustes esculentus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;7;ND;ND;ND;4;Diadema;antillarum;Diadema antillarum;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;5;ND;ND;ND;5;Diadema;antillarum;Diadema antillarum;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:58;12:20;5.8;ND;ND;ND;7;Stenopus;hispidus;Stenopus hispidus;3
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:58;12:20;5.8;ND;ND;ND;7;Strombus;gigas;Strombus gigas;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:19;12:20;7.6;ND;ND;ND;8;Stenopus;hispidus;Stenopus hispidus;1
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:19;12:20;7.6;ND;ND;ND;8;Strombus;gigas;Strombus gigas;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:24;12:31;5.5;ND;ND;ND;9;Stenopus;hispidus;Stenopus hispidus;4
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;12:24;12:31;5.5;ND;ND;ND;9;Strombus;gigas;Strombus gigas;2
20;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;ND;ND;ND;ND;ND;ND;10;ND;ND;ND ND;0
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;ND;ND;12.4;ND;ND;ND;1;Diadema;antillarum;Diadema antillarum;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;ND;ND;12.4;ND;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;ND;ND;12.4;ND;ND;ND;1;Strombus;gigas;Strombus gigas;3
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:53;10:08;11.6;ND;ND;ND;2;Stenopus;hispidus;Stenopus hispidus;5
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:53;10:08;11.6;ND;ND;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;9:53;10:08;11.6;ND;ND;ND;2;Strombus;gigas;Strombus gigas;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:18;10:25;10.4;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;4
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Leonel Xicum Mendoza;10:18;10:25;10.4;ND;ND;ND;3;Octopus;sp.;Octopus sp.;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;9:52;13.8;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;4;Stenopus;hispidus;Stenopus hispidus;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;5;ND;ND;ND ND;0
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;7;Stenopus;hispidus;Stenopus hispidus;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;ND;ND;ND;ND;7;Strombus;gigas;Strombus gigas;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;14.3;ND;ND;ND;8;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;14.3;ND;ND;ND;8;Strombus;gigas;Strombus gigas;4
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;12.3;ND;ND;ND;9;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;12.3;ND;ND;ND;9;Octopus;sp.;Octopus sp.;3
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;12.3;ND;ND;ND;9;Pterois;volitans;Pterois volitans;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;ND;ND;14.5;ND;ND;ND;10;ND;ND;ND ND;0
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:56;12:02;5;ND;ND;ND;1;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:56;12:02;5;ND;ND;ND;1;Diadema;antillarum;Diadema antillarum;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:56;12:02;5;ND;ND;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;11:56;12:02;5;ND;ND;ND;1;Holothuroidea;sp.;Holothuroidea sp.;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:16;12:23;5.7;ND;ND;ND;2;Diadema;antillarum;Diadema antillarum;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:16;12:23;5.7;ND;ND;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;8
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:16;12:23;5.7;ND;ND;ND;2;Strombus;gigas;Strombus gigas;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:32;12:39;ND;ND;ND;ND;3;Diadema;antillarum;Diadema antillarum;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Leonel Xicum Mendoza;12:32;12:39;ND;ND;ND;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;8
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;3;Stenopus;hispidus;Stenopus hispidus;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;3;Tripneustes;esculentus;Tripneustes esculentus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;3;Strombus;gigas;Strombus gigas;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;3;Holothuroidea;sp.;Holothuroidea sp.;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;4;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;4;Tripneustes;esculentus;Tripneustes esculentus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;4;Strombus;gigas;Strombus gigas;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;5;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Sergio Marcos;ND;ND;ND;ND;ND;ND;5;Strombus;gigas;Strombus gigas;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:47;ND;3.4;ND;ND;ND;7;Stenopus;hispidus;Stenopus hispidus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:47;ND;3.4;ND;ND;ND;7;Panulirus;argus;Panulirus argus;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;11:47;ND;3.4;ND;ND;ND;7;Strombus;gigas;Strombus gigas;2
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;ND;ND;3.8;ND;ND;ND;8;ND;ND;ND ND;0
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;ND;12:32;3.5;ND;ND;ND;9;Diadema;antillarum;Diadema antillarum;1
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Alberto Juarez Rosas;ND;12:32;3.5;ND;ND;ND;9;Strombus;gigas;Strombus gigas;4
19;5;2016;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;ND;ND;ND;ND;ND;ND;10;Strombus;gigas;Strombus gigas;2
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
;;;;;;;;;;;;;;;;;;;;;; ;
